"","X_WGS84","Y_WGS84","bio3","bio4","bio7","bio11","bio12"
"565",-106.5,61.000007823,16.6944366214444,14370.9178388128,512.888884977389,-218.944513547611,357.555242635555
"566",-103.5,61.000007823,16.1944444444444,14621.5301664004,510.027827323444,-229.166751415833,375.721812818555
"567",-100.5,61.000007823,15.9999973923333,14910.6407624974,516.111135883944,-240.944560485611,354.471948417222
"568",-97.5,61.000007823,16.3611058957778,14695.6419398589,511.555645520055,-241.389002322389,373.499680560833
"569",-94.5,61.000007823,15.8269248822308,14565.2916804021,513.403952667,-240.846253138077,353.865135482923
"570",-91.5,61.000007823,14.499976531,14815.501548954,540.000093876,-249.500046938,299.999859186
"571",-82.5,61.000007823,17.3333333333333,10942.001142158,400.333348979333,-171.000031292,300.000015646
"572",-79.5,61.000007823,16,9280.00023469,328.999906124,-140.500023469,317.999859186
"573",-76.5,61.000007823,14.1818124923636,8903.15115387115,325.333282128243,-129.66674631903,396.727336733636
"574",-73.5,61.000007823,14.8484805813939,10256.9700027779,388.484915335939,-162.969738218242,441.393681946121
"575",-70.5,61.000007823,16.687491199125,9603.43382416787,364.687382655,-148.249929593,419.936960213
"576",-67.5,61.000007823,15.99998239825,8334.0035790225,299.125117345,-133.12522882275,407.0006688665
"577",-64.5,61.000007823,19.1999812248,7493.395634766,277.999812248,-99.9999812248,397.1999436744
"578",-49.5,61.000007823,25.6666353746667,4893.22807382623,224.000109522,-53.7780906977779,1156.55670292889
"579",-46.5,61.000007823,21.4782180131304,5936.9637665174,246.565368409217,-81.1743028329567,1363.04578026365
"580",-43.5,61.000007823,20.4614897182307,5874.85348159008,241.115557924923,-81.7311988940003,1815.82867964131
"581",-7.5,61.000007823,NA,NA,NA,NA,NA
"582",-1.5,61.000007823,32.999953062,3226.00211221,132.000046938,49.999953062,1297.000093876
"583",4.5,61.000007823,26.7777829931111,4498.55342769955,173.777689117111,20.1110485271111,2620.89005712356
"584",7.5,61.000007823,27.1111124149444,5843.97000049022,227.972134865389,-47.0551761400554,1591.38632685639
"585",10.5,61.000007823,25.3611163264444,7652.27549346177,286.944404025611,-55.9169769790002,765.139633377723
"586",13.5,61.000007823,25.0277725624444,7708.55624528339,288.111105895778,-44.2778664384445,739.277716497611
"587",16.5,61.000007823,24.6666623995758,7782.09281790291,300.121263326303,-30.1818992565455,680.227352379636
"588",19.5,61.000007823,22.8000093876,7244.0010420236,273.8000563256,-6.80006571320004,556.8001783644
"589",22.5,61.000007823,22.68000187752,7949.88032668848,319.08006008064,-29.52006383568,639.95988922632
"590",25.5,61.000007823,21.0357159620714,8200.82271936643,321.392952695214,-34.7500905232858,662.7857930745
"591",28.5,61.000007823,19.9999967628966,8388.76024571559,317.448379449379,-35.8276509489656,697.758619071103
"592",31.5,61.000007823,20.4444353176111,8580.917532412,323.916750112,-45.9445044207778,703.083264230167
"593",34.5,61.000007823,21.4999856578333,8790.58294609483,327.000024772833,-53.7500182536667,736.971803691722
"594",37.5,61.000007823,21.6388836735556,9282.49881220783,347.666637982333,-61.416687528,700.527871653778
"595",40.5,61.000007823,21.5833333333333,9497.58182479817,357.555537301889,-65.4722287413889,686.388858900722
"596",43.5,61.000007823,21.5833346371667,9696.33262274417,360.361154137611,-71.2222104877222,658.110824267778
"597",46.5,61.000007823,20.6944509636111,10226.8884012552,382.444520066778,-83.7777686509444,645.194154993444
"598",49.5,61.000007823,18.5555607708889,10730.5000743185,397.972316098222,-90.1111410992778,668.138813266556
"599",52.5,61.000007823,18.0277764739444,11034.9171895038,410.888963207389,-97.0000443303333,694.083283787667
"600",55.5,61.000007823,18.6944457482778,11270.3894873484,421.444534408944,-104.5000195575,766.277601760278
"601",58.5,61.000007823,20.0555516440556,11672.0846371667,441.944552662611,-127.805567290056,768.916332885333
"602",61.5,61.000007823,20.8333307256667,12175.8076182199,461.527879476778,-132.083416778667,578.111313205278
"603",64.5,61.000007823,19.2222183107222,12336.7796487786,456.5000899645,-133.2500821415,557.139128794222
"604",67.5,61.000007823,17.7499960885,12703.5010847893,461.361159352944,-139.916733162167,555.916872672334
"605",70.5,61.000007823,17.333328118,12995.9725260154,465.388894104222,-150.277850792445,547.361207594778
"606",73.5,61.000007823,17.4722130953889,13087.9718871371,467.888890192722,-156.750069103167,564.388925396222
"607",76.5,61.000007823,18.2777712586111,13262.3886411606,479.388879762056,-163.083392005833,554.527729535944
"608",79.5,61.000007823,18.7222196145556,13476.8337336102,487.749993480833,-169.833403740333,560.361104591944
"609",82.5,61.000007823,18.6944444444444,13564.0838574743,493.722235260555,-175.527852096278,576.888938434555
"610",85.5,61.000007823,18.7222209183889,13658.0839878577,502.472248298889,-177.861173695111,615.555658558389
"611",88.5,61.000007823,19.1111071996111,13988.9180826297,521.250073014667,-182.7500743185,644.666817911334
"612",91.5,61.000007823,18.7499973923333,14435.9182508242,540.944514851444,-203.722320009722,664.361365358611
"613",94.5,61.000007823,18.1111085034444,15001.6968421939,556.944534408944,-229.611203683278,638.972372163055
"614",97.5,61.000007823,18.4444405329444,15703.9483676789,584.055675508222,-247.833429817,519
"615",100.5,61.000007823,20.1388862812222,16045.2550210622,606.527926414778,-249.305719838556,433.361126757111
"616",103.5,61.000007823,21.1111032881111,16202.9476988124,611.277880780611,-254.777925110945,414.111091553611
"617",106.5,61.000007823,20.583328118,16346.1412514349,605.1667227315,-258.0000821415,383.777605671778
"618",109.5,61.000007823,19.6111071996111,16336.8640251786,596.444492686278,-257.500067799333,378.999779652167
"619",112.5,61.000007823,18.4166653628333,16653.6416438887,601.611154137611,-263.861255836611,414.999804425
"620",115.5,61.000007823,18.1388875850556,17333.5015945882,622.722224829889,-280.416750112,398.972117915555
"621",118.5,61.000007823,18.4722170068889,17472.0569610879,625.305567290055,-276.388987980222,355.361118934111
"622",121.5,61.000007823,16.7777725624444,17679.1149574194,615.666752719667,-282.222344782556,384.944327099444
"623",124.5,61.000007823,15.7777686509444,18175.8674620833,613.666834861167,-299.416803569167,423.1661125375
"624",127.5,61.000007823,15.7222157030556,19189.6715286612,638.333474147334,-320.277918591778,403.916272909
"625",130.5,61.000007823,16,20534.0312707473,677.111218025444,-341.972279590889,358.360659984778
"626",133.5,61.000007823,16,20975.1150617261,686.388987980222,-343.833393309667,357.277419223611
"627",136.5,61.000007823,16.4722222222222,19107.8685155806,616.611322332111,-321.916898749,418.444436621444
"628",139.5,61.000007823,17.0555529478889,17105.3446258338,549.694784744945,-311.500428961167,534.305641608556
"629",142.5,61.000007823,16.8333320295,15967.1573798532,526.139439106556,-289.528444036612,496.3334024365
"630",145.5,61.000007823,15.6388967118889,14692.0151570625,493.389323065389,-257.389084463889,449.943619117944
"631",148.5,61.000007823,14.5555594670556,13410.0697556044,449.194866886445,-215.694749541445,427.527363158777
"632",151.5,61.000007823,14.7500026076667,13438.1311353835,450.583970907833,-217.306195737723,423.055605101222
"633",154.5,61.000007823,16.516127518129,14258.6926242386,482.677915989162,-235.032536664258,437.805977690516
"634",157.5,61.000007823,17.1071428571429,14729.9003001686,501.571666614143,-237.393095185572,416.678454083571
"635",160.5,61.000007823,17.5294090036471,13393.3595732398,469.000218123647,-196.941477426,443.117550421765
"636",163.5,61.000007823,17.5416647109167,11980.7573594873,422.37529531825,-153.708407651833,457.728605366416
"637",166.5,61.000007823,18.1428521137857,11100.5839576647,385.643276232143,-128.143044894857,475.571125150786
"638",169.5,61.000007823,21.31999248992,9842.01346745097,358.04041493192,-117.88024971016,559.15989861392
"639",172.5,61.000007823,20.0555529478889,9038.00889735867,344.111429246445,-108.388985372556,530.666233794
"640",175.5,61.000007823,16.8571428571429,8275.290287388,322.428712242572,-86.8572501440001,449.714238776286
"641",178.5,61.000007823,17,7951,280,-87,539
"642",-169.5,58.000007823,NA,NA,NA,NA,NA
"643",-160.5,58.000007823,25.0909048238182,7985.54916691455,280.909197586364,-65.6365641896365,756.999266060363
"644",-157.5,58.000007823,27.3333229026667,7114.69062825474,263.852037865408,-40.3704868461482,606.425878987926
"645",-154.5,58.000007823,29.8636256959091,6128.91525045482,235.841118178364,-26.0681924859091,1061.06753535391
"646",-151.5,58.000007823,30,5335.16985845067,207.000117345,-5.66670578166669,1323.66436670467
"647",-145.5,58.000007823,NA,NA,NA,NA,NA
"648",-139.5,58.000007823,29.3333489793333,6282.34725827334,255.000578902,-20.0005945480003,2638.32203692133
"649",-136.5,58.000007823,29.5454502783636,5913.73673926846,241.136747674546,-24.4093917390002,1713.31403847291
"650",-133.5,58.000007823,28.5441162665294,6840.22504872583,275.02966026,-48.0739960307061,1415.68560465388
"651",-130.5,58.000007823,28.4444274946111,8764.0669432359,344.833669722334,-98.2224725582224,649.859435685277
"652",-127.5,58.000007823,26.749992177,9913.70440573112,383.583607138333,-130.916804873,500.666563663833
"653",-124.5,58.000007823,25.4722143992222,10611.3684738579,396.139084463889,-131.388959295889,504.944308845778
"654",-121.5,58.000007823,23.2222078800556,12124.8120994951,444.555799372389,-139.222445177722,468.083162531167
"655",-118.5,58.000007823,22.8333320295,12472.9229368012,452.916872672333,-146.444580043111,439.055307827222
"656",-115.5,58.000007823,22.8888810658889,12697.5037837243,455.138961903556,-153.805649431556,441.944224096611
"657",-112.5,58.000007823,22.6110967689444,12983.6694399202,471.194522674445,-157.500095179833,432.083107770167
"658",-109.5,58.000007823,20.4722130953889,13367.5025307405,485.500087356833,-167.527880780611,425.916478914667
"659",-106.5,58.000007823,19.6388771543889,13624.5024981447,489.58343764,-179.694559181778,457.972072281389
"660",-103.5,58.000007823,18.1388823697222,13696.4459868793,487.3333554985,-187.972320009722,515.055367803555
"661",-100.5,58.000007823,17.7222170068889,14108.7516962872,502.694467913445,-201.777862526945,481.666395469333
"662",-97.5,58.000007823,18.5833229026667,13796.3904913001,491.222249602722,-202.5000899645,501.527527441778
"663",-94.5,58.000007823,18.1212050093939,13661.8181860853,483.363623562364,-201.878834816788,473.242250714061
"664",-91.5,58.000007823,18.333328118,13446.4442410464,470.333328118,-186.444470521111,481.777490934444
"665",-88.5,58.000007823,18,12739.999342868,446.666651020667,-172,479.333192519333
"666",-79.5,58.000007823,14,9197.998497984,348.000046938,-123.999953062,417.999577558
"667",-76.5,58.000007823,15.6896486982069,9481.44600665255,342.310328642069,-126.896532301517,497.999567846689
"668",-73.5,58.000007823,17.1666588436667,10653.081067271,385.249963492667,-152.861107199611,550.832942183333
"669",-70.5,58.000007823,17.8194418367778,11133.6211810722,410.194328403278,-159.902772562444,559.346861060389
"670",-67.5,58.000007823,19.3461556514615,11139.0335817918,406.153674649615,-153.499922371769,564.691832896384
"671",-64.5,58.000007823,18.9705937574118,9866.25752436835,372.823245022706,-142.676358765353,596.675979119765
"672",-61.5,58.000007823,20.6818139147273,9201.13398686673,372.590755475636,-114.409248791455,721.773226522364
"673",-7.5,58.000007823,35.4999882655,3502.749319399,148.2499882655,53.0000117345,1451.248732674
"674",-4.5,58.000007823,34.238099708381,4387.7584626419,187.904652382762,29.2381689978096,1438.52133522067
"675",-1.5,58.000007823,37.2,4174.5986669608,187.2999624496,43.7999624496,856.301164062401
"676",4.5,58.000007823,23.6666666666667,4854.33333333333,178,28,1713.33333333333
"677",7.5,58.000007823,23.7368445756842,5730.95138038484,213.052829212632,-4.0527155732632,1571.78826564832
"678",10.5,58.000007823,24.200015646,6517.93694755934,244.466779317867,7.79975279319987,806.867289377467
"679",13.5,58.000007823,27.8285714285714,6787.14531535297,267.371513059829,-3.65722198120004,779.428473529314
"680",16.5,58.000007823,26.7692361851539,6782.54073261554,264.807793404923,2.92304442753844,595.384658712
"681",19.5,58.000007823,23.2,6635.1010138608,244.3000093876,13.2999906124,543.3
"682",22.5,58.000007823,22.4999966472857,7644.49999329457,277.000020116286,-11.3571395044286,673.571016187571
"683",25.5,58.000007823,22.0588193878235,7997.55909411318,290.676503720941,-23.5882283914706,676.529246101176
"684",28.5,58.000007823,22.9166575398333,8062.86126626728,288.277818196611,-28.166664059,689.499912643167
"685",31.5,58.000007823,23.6944327099444,8552.63881326656,308.000029988167,-39.0277895122778,699.694520066778
"686",34.5,58.000007823,23.1666653628333,9003.61072517644,320.500032595833,-49.1389201808889,751.805803283889
"687",37.5,58.000007823,21.6111085034444,9570.52709587294,335.888924092389,-50.6111684797778,684.138912357889
"688",40.5,58.000007823,19.8055620747222,10116.4425147711,361.972181803389,-55.8611306686111,673.305555555556
"689",43.5,58.000007823,19.5000143421667,10199.8036011094,355.3333007375,-62.6666862241667,678.194546143444
"690",46.5,58.000007823,19.1111124149444,10576.9704959469,364.305551644056,-71.4722626410556,664.527935541611
"691",49.5,58.000007823,18,10924.5539492329,371.083328118,-77.7222469950556,676.694637411778
"692",52.5,58.000007823,19.1388862812222,11208.0264061451,391.944447052111,-87.5833215988333,672.555692458056
"693",55.5,58.000007823,19.7222157030556,11317.6927990068,398.972202664722,-91.1111150226111,694.694758668278
"694",58.5,58.000007823,20.9444431406111,11395.3873425426,407.666657539833,-102.999975227167,729.639101413723
"695",61.5,58.000007823,20.9166705781667,11609.1666601475,413.694531801278,-97.5278416656111,524.555637697056
"696",64.5,58.000007823,19.6388914965556,12137.7210253032,426.138926700056,-111.138894104222,477.750093876
"697",67.5,58.000007823,18.9722209183889,12623.9431549533,443.083350283167,-122.777792119944,486.472389112889
"698",70.5,58.000007823,18.8611098072778,13043.7768520561,462.944424886944,-131.722253514222,488.972394328222
"699",73.5,58.000007823,19.4722209183889,13268.3600523984,474.722168765056,-139.833373752167,520.194653057778
"700",76.5,58.000007823,19.6944431406111,13506.1937651473,481.972220918389,-148.1667070855,547.000216436333
"701",79.5,58.000007823,19.4999973923333,13400.0000730147,483.388917573222,-150.000049545667,541.111360143278
"702",82.5,58.000007823,19.8611111111111,13365.0560001627,484.916695351,-150.416731858333,530.889051868056
"703",85.5,58.000007823,19.5,13387.0845980517,482.555614228055,-147.666747504333,580.833315079667
"704",88.5,58.000007823,20.3055568593889,13333.335197815,491.361169783611,-149.361188037278,558.305747219056
"705",91.5,58.000007823,20.2777725624444,13439.3917077766,502.0834337285,-156.944573523944,537.6668713685
"706",94.5,58.000007823,19.916664059,13826.8916360657,512.916767061833,-174.666836165,508.861494438111
"707",97.5,58.000007823,20.8888810658889,14303.6980573666,539.333429817,-187.111236279111,443.749992177
"708",100.5,58.000007823,22.8888810658889,13917.5886725308,544.000151244667,-180.111255836611,410.444414456278
"709",103.5,58.000007823,22.4722170068889,14686.0316736318,563.4167931385,-203.944539624278,432.527679990278
"710",106.5,58.000007823,21.2499960885,15626.5579780779,582.305648127722,-232.444475736444,432.416510206666
"711",109.5,58.000007823,21.1388810658889,15272.0044017413,569.333462412833,-228.166688831833,432.888668541055
"712",112.5,58.000007823,20.1111006804444,15761.9745665146,584.638929307722,-250.972222222222,488.833376359833
"713",115.5,58.000007823,19.2499947846667,16957.5841521407,620.583334637167,-292.611115022611,505.750016949833
"714",118.5,58.000007823,20.2777712586111,16878.502096564,618.472256121889,-287.999749664,443.221416453222
"715",121.5,58.000007823,19.416656236,16475.6413348802,590.027827323445,-265.361044615611,478.610686061444
"716",124.5,58.000007823,17.4166614513333,16107.5846123938,556.944480951778,-254.222205272389,650.360740822444
"717",127.5,58.000007823,16.9999986961667,17321.8355381155,587.055594670555,-286.722446481556,654.500112129667
"718",130.5,58.000007823,16.8888849773889,18982.419941896,634.250079533833,-323.388993195556,552.305426476055
"719",133.5,58.000007823,16.7499986961667,18531.3397169013,619.027940756945,-309.416664059,527.554761521055
"720",136.5,58.000007823,17,15440.7864704346,513.694689565111,-253.555605101222,569.582415434666
"721",139.5,58.000007823,17.6666614513333,13256.1954385305,433.444748672222,-207.926205815482,670.629076804296
"722",142.5,58.000007823,16.375,11997.5081378758,402.75026402625,-161.75033443325,536.62505280525
"723",145.5,58.000007823,14.6666666666667,11217.3389658933,391.333505439333,-149.667167338667,475.000907468
"724",148.5,58.000007823,13,10696.75,366.5,-147,489.25
"725",151.5,58.000007823,13.6666823126667,9648.004740738,330.666807480667,-129.666697958667,532.333020413333
"726",154.5,58.000007823,16,10415.513893648,359.0004107075,-137.250680601,538.2502698935
"727",157.5,58.000007823,20.2666729250667,9152.6033419856,321.8000907468,-107.866785576267,617.732942183333
"728",160.5,58.000007823,19.9696983920606,10475.6390831956,380.363750152727,-138.545556955636,685.605753375515
"729",163.5,58.000007823,20.1333302041333,9834.703004032,353.633414692533,-106.8003004032,618.3004599924
"730",-166.5,55.000007823,24.999976531,4223.504717269,174.500187752,12.5003755040002,952.999084708999
"731",-163.5,55.000007823,27.1666666666667,4650.503606403,178.666760542667,0.666737073666705,960.166416330666
"732",-160.5,55.000007823,26.6666588436667,5353.5033286865,201.916772277167,-13.8331768733332,789.332770077333
"733",-157.5,55.000007823,27,5640.003379536,214.000140814,-12.0001877520001,588.999155116
"734",-154.5,55.000007823,NA,NA,NA,NA,NA
"735",-133.5,55.000007823,31.0333333333333,4472.03585233933,182.133427209333,28.3666478914667,2777.6994868112
"736",-130.5,55.000007823,30.1034531315172,5695.21070985959,228.793299293035,-3.1038124500002,1960.63102305572
"737",-127.5,55.000007823,29.2777882084444,7747.16888318334,326.833462412833,-61.5002725011668,799.497294545832
"738",-124.5,55.000007823,29.3888758505556,8894.30790767089,369.944419671611,-85.0279238071112,532.33335941
"739",-121.5,55.000007823,27.7777608279444,9037.97692645289,357.583358106167,-79.9167814040001,690.110289696111
"740",-118.5,55.000007823,27.6388732428889,9923.00877088684,380.444685653611,-92.7778638307778,540.082772685
"741",-115.5,55.000007823,28.0277556126111,10813.9499987744,416.666790530833,-111.055679419722,535.749758790833
"742",-112.5,55.000007823,26.1944418367778,11505.7800777398,423.166764454167,-116.000122560333,481.472390416722
"743",-109.5,55.000007823,24.0555438210556,12329.5298169731,443.777875565278,-130.083395917333,451.555606405055
"744",-106.5,55.000007823,23.0833268141667,13023.1120016293,465.722233956722,-144.4167462005,454.250208613333
"745",-103.5,55.000007823,22.0277738662778,13493.6119638181,484.888922788556,-161.777844273278,491.222421708722
"746",-100.5,55.000007823,20.6944405329444,13633.4458943071,487.583414171,-163.694556574111,482.777940756944
"747",-97.5,55.000007823,20.4999973923333,13805.0275900258,492.111117630278,-172.222308275222,481.805791549389
"748",-94.5,55.000007823,19.9444418367778,13796.1668374688,488.833350283167,-177.388961903556,498.722193537889
"749",-91.5,55.000007823,19.083328118,13466.8610615654,474.999984354,-174.9167070855,537.333075174333
"750",-88.5,55.000007823,18.6571388338857,13196.5410372895,470.628453413028,-162.657172361029,553.228233474971
"751",-85.5,55.000007823,19.3333313775833,12946.2064323443,485.749796602,-152.250007823,572.791343967916
"752",-82.5,55.000007823,20.0833333333333,12518.1645857487,481.166494560667,-146.916670578167,561.166482826167
"753",-79.5,55.000007823,19.9999906124,11215.6966016888,412.5997465348,-145.3,621.699859186
"754",-76.5,55.000007823,19.0322580645161,11341.6728936232,404.096531932903,-151.741906715419,711.096477424258
"755",-73.5,55.000007823,18.3333333333333,11691.1645257723,416.5832537995,-160.861112414944,736.582916106666
"756",-70.5,55.000007823,18.3888849773889,12049.8886841871,429.333337244833,-168.194512243778,775.610914232278
"757",-67.5,55.000007823,19.4166588436667,11820.4444809518,426.805537301889,-164.444508332278,784.666321150833
"758",-64.5,55.000007823,20.749992177,11310.1097316554,426.194393594944,-155.138878458222,774.77705545411
"759",-61.5,55.000007823,21.4193578669677,10013.4806443588,389.290209020968,-122.387010468839,921.063690928709
"760",-58.5,55.000007823,21.714289067,8624.28384682386,338.142763266857,-81.6427900885714,982.284973335857
"761",-55.5,55.000007823,NA,NA,NA,NA,NA
"762",-10.5,55.000007823,40.0000117345,3350.749225523,155.2499647965,70.9999178585,1276.75117345
"763",-7.5,55.000007823,38.8749788779,3796.199507151,167.4249483682,58.1999624496,1195.4764010993
"764",-4.5,55.000007823,35.5454524119091,4442.09143821018,189.545475880909,41.8636192952727,1394.68163469691
"765",-1.5,55.000007823,35.5238162292381,4626.28433073229,201.047601166476,43.1904739553333,922.927458327428
"766",7.5,55.000007823,27,5820.28556006086,224.571435276857,26.7142790088571,853.142883964572
"767",10.5,55.000007823,27.4814675739259,6013.42599720215,235.259241874815,24.814807861037,719.037031821704
"768",13.5,55.000007823,26.954543321,6210.90992512536,241.636382838273,22.6817669767272,631.091440343728
"769",16.5,55.000007823,25.3076814758461,7170.07467005292,274.922979436462,0.0769952892308083,689.538847874308
"770",19.5,55.000007823,25.3333208165333,7211.26226701146,273.199796602,-1.59994680359997,732.533765162934
"771",22.5,55.000007823,25.4285660642286,7478.28534280497,275.685683440743,-9.02856338205714,762.171523788514
"772",25.5,55.000007823,25.7222170068889,7585.5006923355,277.611112414945,-11.4722522103889,730.999960885
"773",28.5,55.000007823,24.0833346371667,8053.27726797895,284.916647109167,-18.1944835594445,724.694572220111
"774",31.5,55.000007823,23.8888888888889,8550.52715715311,297.944443140611,-26.8611671759445,713.639080552389
"775",34.5,55.000007823,22.5555529478889,9264.55439253622,319.861091553611,-39.5833633215,694.4169339525
"776",37.5,55.000007823,20.9444392291111,9983.77598631078,343.999955669667,-45.6388667237222,668.527970745111
"777",40.5,55.000007823,19.7777634356111,10730.5264087528,379.916671882,-53.1944301022778,593.166919610333
"778",43.5,55.000007823,18.6944405329444,11047.0259771839,383.555503402222,-58.4444314061111,580.333569327167
"779",46.5,55.000007823,18.6944405329444,11432.8310881323,389.416623640167,-66.1389462575556,577.611414904278
"780",49.5,55.000007823,19.0277764739444,11779.8035828557,398.277719105278,-71.9166679705,581.361264963444
"781",52.5,55.000007823,20.3333320295,12084.0807608702,413.861032881111,-80.8055359980556,584.055629874056
"782",55.5,55.000007823,22.2499947846667,12346.2749549786,432.249906124,-89.5833229026666,575.389191378223
"783",58.5,55.000007823,22.9444405329444,12574.1628568657,441.055432995222,-111.333200342333,557.500108218167
"784",61.5,55.000007823,21.4444457482778,12680.1898549511,432.694285376778,-96.8333020413333,454.389259177556
"785",64.5,55.000007823,19.5555529478889,13184.5243108849,442.583205557667,-107.472227437556,393.694732591611
"786",67.5,55.000007823,19.5277738662778,13468.3591436266,460.194383164278,-117.222243083556,381.500276412667
"787",70.5,55.000007823,19.5555529478889,13589.7489073877,478.638847166222,-117.750040418833,395.555812410722
"788",73.5,55.000007823,19.2222248298889,13830.6926412429,491.055519048222,-124.055582936056,418.444735199278
"789",76.5,55.000007823,19.3611124149444,14018.7203147141,491.249960885,-132.361152833778,402.556021024056
"790",79.5,55.000007823,20.2499947846667,13689.7768207641,480.361071996111,-130.777824715778,406.805886729222
"791",82.5,55.000007823,21.1666614513333,13302.6109142323,477.444417063945,-125.1667227315,458.305764168889
"792",85.5,55.000007823,20.7777699547778,12962.6951850218,479.611070692278,-119.888955384389,540.666821822833
"793",88.5,55.000007823,20.9166666666667,12961.1383138984,497.472149207556,-132.638942346056,519.361300166944
"794",91.5,55.000007823,21.4444392291111,13066.1088985059,506.972104877222,-135.3332850915,520.166587132833
"795",94.5,55.000007823,21.5277738662778,13643.9961054498,512.305417349222,-169.277709978444,616.943898138277
"796",97.5,55.000007823,22.9722222222222,13807.1921627361,524.166623640167,-189.333208165333,538.222061850722
"797",100.5,55.000007823,24.1388849773889,13258.747848675,518.500016949833,-165.638830216389,452.277853400111
"798",103.5,55.000007823,22.9722196145556,14099.4177410253,533.416760542667,-188.194501813111,456.777736055111
"799",106.5,55.000007823,21.6388875850556,14735.4477796501,546.194556574111,-216.972257425722,430.805461679556
"800",109.5,55.000007823,22.1388914965556,14029.6949881429,533.027799942944,-211.694496597778,425.277994214111
"801",112.5,55.000007823,23.8333255103333,14792.3046428722,569.777734751278,-239.555790245556,416.417462005
"802",115.5,55.000007823,22.1111006804444,16620.5561149001,624.833343764,-273.277955099111,437.222644664222
"803",118.5,55.000007823,22.8055490363889,16484.3908302967,618.361152833778,-276.861215417778,475.9999882655
"804",121.5,55.000007823,22.6388784582222,16145.0825392988,596.111044615611,-249.361349712611,484.556198345389
"805",124.5,55.000007823,20.3610954651111,16222.3052947889,581.388788493722,-246.444604815945,596.667312064167
"806",127.5,55.000007823,18.7777686509444,16930.6116495943,592.361066780778,-260.583337244833,687.749876135833
"807",130.5,55.000007823,18.1388836735556,17800.1142742108,615.194477040278,-297.583390702,683.666078637833
"808",133.5,55.000007823,17.7777725624444,16898.9746721251,584.333356802333,-280.2501212565,732.972039685556
"809",136.5,55.000007823,18.5384561225385,14498.7505452029,507.096119545308,-215.134711065923,696.019187441846
"810",139.5,55.000007823,18.3333333333333,13126.3298364523,460.166541498667,-167.833231634333,627.499960885
"811",142.5,55.000007823,15,10474,364,-107,694
"812",154.5,55.000007823,17.3333489793333,7601.66687006467,285.333270749333,-71.6667448966667,782.999937416
"813",157.5,55.000007823,17.9166757935,8081.30831968222,289.055631177889,-100.611185429611,892.165969115833
"814",160.5,55.000007823,19.379313581931,8906.04194428207,318.758865090966,-96.4483794493794,885.412763704551
"815",163.5,55.000007823,22.3333333333333,8355.67333186267,308.000172106,-75.3334428553334,744.665931304666
"816",166.5,55.000007823,NA,NA,NA,NA,NA
"817",-178.5,52.000007823,30,3621,153,21,1607
"818",-175.5,52.000007823,30,3544.000093876,152,16.9994367439997,1650.999671434
"819",-172.5,52.000007823,NA,NA,NA,NA,NA
"820",-169.5,52.000007823,25,3921.5,163,19,984
"821",-166.5,52.000007823,25,4050,168,18,959
"822",-133.5,52.000007823,31.999953062,4241.00934066201,179.000516318,36,2375.98155336599
"823",-130.5,52.000007823,31.3999906124,4203.7985167592,173.9999342868,42.9998591859999,2787.7943111144
"824",-127.5,52.000007823,31.3103480646897,5192.42018152711,218.138222373793,3.06887325979305,1875.4782655211
"825",-124.5,52.000007823,35.3888849773889,7374.11764853145,342.944716945611,-62.0002138286668,595.720471174055
"826",-121.5,52.000007823,31.5277725624444,7931.8373843435,348.666810088333,-54.2499569735,614.278271930611
"827",-118.5,52.000007823,29.2777856007778,7767.88827478339,329.333229026667,-75.3890088415556,767.777832538778
"828",-115.5,52.000007823,32.0555594670556,8731.55933927989,373.388973638056,-85.4722939330556,601.138729821222
"829",-112.5,52.000007823,28.4444314061111,10748.1416830037,413.138875850555,-87.5556416085556,408.444667399945
"830",-109.5,52.000007823,25.8888836735556,11850.9471016568,434.888901927222,-102.166782707833,362.750228170833
"831",-106.5,52.000007823,25.2499973923333,12398.6409685031,448.611147618444,-112.361220633111,358.666906572
"832",-103.5,52.000007823,24.1388823697222,12817.501814936,466.611147618445,-129.722320009722,423.944573523945
"833",-100.5,52.000007823,23.7222157030556,12987.9740684502,465.305593366722,-129.777845577111,456.361051134778
"834",-97.5,52.000007823,22.7222091838889,13496.918158252,486.250024772833,-141.222318705889,451.166609298
"835",-94.5,52.000007823,22.3055542517222,13355.8910363024,481.666729250667,-145.305668989056,535.111022450444
"836",-91.5,52.000007823,22.1388719390555,13168.0014681163,477.194469217278,-152.638960599722,641.610850344444
"837",-88.5,52.000007823,21.6110915536111,13031.6135714446,478.277827323444,-148.666703174,672.110765595277
"838",-85.5,52.000007823,21.9166575398333,12729.3910793289,481.250095179833,-140.861151529944,685.332939575667
"839",-82.5,52.000007823,22.3124926659375,12420.6886133107,475.62508800875,-134.250038137125,658.593265951875
"840",-79.5,52.000007823,22.5999953062,11898.1496268429,458.1999835717,-134.2500140814,711.7995611297
"841",-76.5,52.000007823,21.0277712586111,12025.0278429694,447.888882369722,-144.444496597778,800.221969278555
"842",-73.5,52.000007823,20.3611071996111,12085.4999973923,440.388856293056,-150.5833554985,876.055074441055
"843",-70.5,52.000007823,21.0277699547778,11856.4458369384,433.749986961666,-153.916748808167,942.416461964833
"844",-67.5,52.000007823,22.1666627551667,11464.1967613563,430.972253514222,-149.055620747222,1016.77700460461
"845",-64.5,52.000007823,22.8055594670556,10803.0320608703,421.111254532778,-139.611129364778,981.137728477221
