site,period,x_wgs84,y_wgs84,temp,precip,cover_agri,cover_water,cover_wet,sdiv_hab,Cuculus canorus,Emberiza citrinella,Erithacus rubecula,Fulica atra,Luscinia megarhynchos,Passer domesticus,Phylloscopus trochilus,Serinus serinus,Sitta europaea,Streptopelia decaocto,Turdus philomelos,Alauda arvensis,Periparus ater,Coccothraustes coccothraustes,Emberiza calandra,Phylloscopus bonelli,Regulus regulus,Perdix perdix,Sylvia melanocephala,Cettia cetti
261446,2006-2011,5.50798429551189,44.3269810922857,17.337908496732,225.747276688453,30.32491429323,0,0,1.76418268963559,8,0,9,0,4,3,0,8,1,1,5,0,1,0,0,4,0,0,0,0
261446,2012-2017,5.50798429551189,44.3269810922857,17.5209150326797,260.5174291939,30.32491429323,0,0,1.73756377237452,8,0,14,0,4,1,0,11,1,0,4,0,3,0,0,10,0,0,0,0
270069,2006-2011,0.727380727269853,49.3984726282865,16.0338779956427,209.969498910675,79.72040541637,0,0,1.36790332712395,2,10,2,0,0,24,0,0,2,11,12,14,0,0,0,0,1,6,0,0
270069,2012-2017,0.727380727269853,49.3984726282865,15.8749455337691,249.136165577342,74.8552965126,0,0,1.49904962423743,1,10,5,0,0,23,0,0,1,11,11,8,0,1,0,0,2,2,0,0
270174,2006-2011,0.674084679398626,49.343836373745,15.9919389978214,204.5,76.234197826,0,0,1.37098954614585,3,8,2,0,0,22,1,1,1,24,10,3,2,1,0,0,1,3,0,0
270174,2012-2017,0.674084679398626,49.343836373745,15.8399782135076,244.761437908497,76.48420715122,0,0,1.37116968774777,2,5,4,0,0,16,0,1,1,14,11,11,0,0,0,0,0,7,0,0
270257,2006-2011,0.64777452975644,49.3075265818087,16.6145969498911,184.899782135076,48.16366873341,7.03656796083,0,1.76762798958459,2,1,7,2,0,15,0,4,1,17,8,0,0,2,0,0,2,0,0,2
270257,2012-2017,0.64777452975644,49.3075265818087,16.4421568627451,221.276688453159,47.47669148441,7.03656796083,0,1.79137024530444,1,1,6,1,0,14,1,1,1,11,7,0,0,0,0,1,5,2,0,0
270258,2006-2011,0.675247543207546,49.3079096315792,16.3628540305011,184.833333333333,27.12709367562,0,0,1.7718984760894,7,1,12,0,0,4,6,1,4,0,6,0,2,3,0,1,2,0,0,0
270258,2012-2017,0.675247543207546,49.3079096315792,16.2007625272331,220.505446623094,26.43956803121,0,0,1.84815267235432,11,1,13,0,0,0,4,0,3,0,5,0,3,2,0,0,5,0,0,0
270320,2006-2011,1.1702328015323,49.295764898326,16.6632897603486,177.312636165577,18.99295402582,5.220182439524,0,2.01879233959895,7,0,9,0,1,0,2,0,5,0,2,0,0,0,0,0,2,0,0,0
270320,2012-2017,1.1702328015323,49.295764898326,16.4583877995643,203.264705882353,16.68036776735,5.220182439524,0,2.02244819052003,2,0,9,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0
270575,2006-2011,1.36422885191781,49.2076421912171,17.1193899782135,159.099128540305,36.7665755957,14.5438470903,0,2.19982102892894,4,2,2,1,10,3,1,1,2,3,4,6,0,0,0,0,2,3,0,0
270575,2012-2017,1.36422885191781,49.2076421912171,16.8941176470589,189.399782135076,34.71955780531,15.9188983791,0,2.25841763332879,2,3,1,0,9,4,2,1,1,4,3,5,0,0,0,0,0,0,0,1
270707,2006-2011,1.14609378757066,49.1517585614774,16.5572984749456,175.429193899782,43.56603883707,0,0,1.40070899222126,2,1,3,0,0,9,1,1,1,8,4,1,0,1,0,0,2,0,0,0
270707,2012-2017,1.14609378757066,49.1517585614774,16.3557734204793,207.303921568627,43.06602018657,0,0,1.42830543230797,2,0,8,0,0,9,1,1,5,4,7,0,0,0,0,0,0,0,0,0
270762,2006-2011,1.39297068463952,49.1359867805699,16.5774509803922,166.186274509804,64.82641558959,2.3910099336,0,1.49421048252543,8,5,5,0,2,6,0,1,2,7,5,8,0,0,1,0,1,0,0,0
270762,2012-2017,1.39297068463952,49.1359867805699,16.3607843137255,201.122004357298,62.13881534326,2.3910099336,0,1.47161861481508,4,1,3,0,2,11,0,0,1,5,4,12,0,0,1,0,1,1,0,0
271125,2006-2011,1.06833883070552,48.971219347264,16.4477124183007,163.401960784314,22.0697444298,0,0,1.26734178284384,4,3,6,0,1,2,2,0,3,1,3,5,0,0,0,0,1,0,0,0
271125,2012-2017,1.06833883070552,48.971219347264,16.2343137254902,202.246187363834,22.0697444298,0,0,1.24462129556261,3,1,7,0,1,0,1,0,4,1,7,6,0,0,0,0,1,0,0,0
280397,2006-2011,1.05175763273051,48.5395537948725,16.0882352941177,179.669934640523,25.27729515876,0,0,1.00013579575959,5,1,16,0,0,0,2,0,14,0,10,0,1,1,0,0,2,0,0,0
280397,2012-2017,1.05175763273051,48.5395537948725,15.867320261438,237.010893246187,25.27729515876,0,0,1.01095511866299,6,1,11,0,0,0,1,0,10,1,9,0,1,2,0,0,2,0,0,0
281065,2006-2011,1.43605743515176,48.2374061948086,17.3044662309369,148.940087145969,88.6274491887,0,0,0.355950037285879,2,1,3,0,3,4,0,0,0,4,4,12,0,0,6,0,0,2,0,0
281065,2012-2017,1.43605743515176,48.2374061948086,16.9874727668846,216.245098039216,88.6274491887,0,0,0.355950037285879,2,1,1,0,2,2,1,0,1,3,3,14,0,0,3,0,0,3,0,0
281111,2006-2011,1.54399924009399,48.2201996651338,17.3470588235294,155.186274509804,99.999997486,0,0,0,0,1,0,0,1,4,0,1,0,3,2,17,0,0,21,0,0,5,0,0
281111,2012-2017,1.54399924009399,48.2201996651338,17.0177559912854,224.855119825708,99.999997486,0,0,0,1,1,0,0,2,5,0,1,0,3,1,11,0,0,10,0,0,4,0,0
290156,2006-2011,-4.45644360929927,48.5675369797689,15.1946623093682,202.133986928105,85.13829026677,1.36683660739,0,1.23068515275855,0,0,8,0,0,13,0,0,2,10,3,1,0,0,0,0,1,0,0,1
290156,2012-2017,-4.45644360929927,48.5675369797689,15.0889978213508,225.154684095861,85.13829026678,1.36683660739,0,1.3546388567423,0,0,9,0,0,8,0,0,0,1,4,0,0,0,0,0,1,0,0,0
290404,2006-2011,-3.77073325959845,48.514792143449,14.8995642701525,232.619825708061,81.026302963119,0,0,1.13544617389686,3,6,10,0,0,9,0,0,0,5,8,6,0,0,0,0,0,0,0,0
290404,2012-2017,-3.77073325959845,48.514792143449,14.8278867102397,254.295206971678,81.026302963119,0,0,1.13544617389686,0,1,11,0,0,7,0,0,0,4,11,11,0,0,0,0,0,0,0,0
290644,2006-2011,-4.29636009487676,48.3781473529413,15.3452069716776,236.384531590414,78.11058918029,0,0.0050444381552,1.34147783592669,0,0,30,0,0,22,0,0,2,11,26,2,0,0,0,0,3,0,0,0
290644,2012-2017,-4.29636009487676,48.3781473529413,15.2662309368192,257.755991285403,77.79297083329,0,0.0050444381552,1.34485559693608,0,0,26,0,0,26,0,0,4,14,25,1,0,0,0,0,1,0,0,0
30057,2006-2011,3.05719751120266,46.7095144313383,18.1342047930283,232.127450980392,78.401777132,0,0,1.33268569503594,2,3,1,0,17,10,0,0,1,9,1,2,0,0,1,0,0,0,0,0
30057,2012-2017,3.05719751120266,46.7095144313383,18.1386710239652,259.236383442266,78.401777132,0,0,1.33268569503594,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300707,2006-2011,4.14442286229325,44.0162141995175,21.4628540305011,171.791938997821,44.00093355906,0,0,1.33118351190641,1,0,4,0,17,4,0,3,0,3,3,0,0,0,1,1,1,0,0,4
300707,2012-2017,4.14442286229325,44.0162141995175,21.4863834422658,209.481481481481,43.87592889636,0,0,1.33119592143136,1,0,3,0,19,2,0,3,0,4,2,0,0,0,2,2,0,0,1,3
300728,2006-2011,4.6674446808236,44.0062767431709,21.6744008714597,179.87908496732,28.745368751848,0,0,0.977589608944876,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0
300728,2012-2017,4.6674446808236,44.0062767431709,21.6604575163399,229.344226579521,27.8078337822,0,0,0.906279326069548,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
300764,2006-2011,4.16875209498812,43.9978219083165,21.219825708061,172.400871459695,29.065872001832,0,0,1.08597416018528,1,0,12,0,18,0,0,1,0,0,1,1,0,0,0,4,0,0,8,1
300764,2012-2017,4.16875209498812,43.9978219083165,21.2530501089325,211.632897603486,27.233759664862,0,0,1.10623376508594,0,0,11,0,20,0,0,0,0,0,1,0,0,0,0,6,0,0,15,1
300786,2006-2011,4.71649224860126,43.9872267764618,22.3285403050109,159.863834422658,67.4519504584,0,0,1.81114421525581,1,0,1,0,11,5,0,8,0,2,0,0,0,0,1,0,0,0,3,3
300786,2012-2017,4.71649224860126,43.9872267764618,22.293137254902,204.212418300654,68.84839554518,0,0,1.75789397559099,0,0,2,0,10,5,0,5,0,3,0,0,0,0,0,1,0,1,4,3
300867,2006-2011,4.01826984179351,43.9642801331476,21.4376906318083,169.644880174292,79.35855688191,0,0,1.38441637005348,6,0,3,0,35,20,0,4,0,11,1,0,1,0,1,1,0,0,6,1
300867,2012-2017,4.01826984179351,43.9642801331476,21.4602396514162,217.710239651416,79.35855688191,0,0,1.38441637005348,7,0,7,0,26,20,0,5,0,21,0,0,0,0,1,2,0,0,3,0
300883,2006-2011,4.41643255278227,43.9573990382044,21.9898692810458,148.771241830065,26.93529905653,0,0,1.63748232596573,7,0,0,0,16,3,0,5,0,9,0,0,0,0,6,0,0,0,1,0
300883,2012-2017,4.41643255278227,43.9573990382044,22.0058823529412,187.899782135076,26.85921084343,0,0,1.62929181142443,2,0,1,0,8,3,0,4,0,6,0,0,0,0,5,0,0,0,1,0
301045,2006-2011,4.66302223609501,43.8984424119312,22.7705882352941,131.055555555556,70.57672530774,4.55926768364,0,1.92771525495002,2,0,2,0,25,9,0,5,0,7,0,0,0,0,0,3,0,0,3,1
301045,2012-2017,4.66302223609501,43.8984424119312,22.7599128540305,173.245098039216,70.38921831378,4.55926768364,0,1.93377336891603,0,0,1,0,24,12,0,3,0,9,0,0,0,0,0,0,0,0,1,1
301254,2006-2011,4.53388217251985,43.7752283539808,22.4893246187364,132.101307189542,90.380200610627,0,0,1.53032211388338,0,0,1,0,24,14,0,3,0,2,0,2,0,0,8,0,0,0,0,4
301254,2012-2017,4.53388217251985,43.7752283539808,22.5328976034859,176.907407407407,89.75517729756,0,0,1.57019163091518,2,0,1,0,18,11,0,3,0,9,0,0,0,0,2,0,0,0,5,2
301308,2006-2011,4.30878489917376,43.7256038395739,22.1626361655774,123.37908496732,86.6456499372825,0,0,0.964415498661947,0,0,0,0,14,36,0,3,0,9,0,1,0,0,6,0,0,0,1,1
301308,2012-2017,4.30878489917376,43.7256038395739,22.1976034858388,170.895424836601,83.2057767565325,0,0,0.9949265202406,0,0,0,0,15,32,0,2,0,13,0,0,0,0,4,0,0,0,2,1
30143,2006-2011,2.71676754512641,46.6571715956588,17.9102396514162,232.565359477124,10.46168167922,0.720938390678,0,1.05343755038675,3,1,6,0,3,0,2,0,6,0,11,0,0,2,0,0,2,0,0,0
30143,2012-2017,2.71676754512641,46.6571715956588,17.9159041394336,254.552287581699,8.98655965783,0.720938390678,0,1.03951313971482,2,0,13,0,0,0,0,0,4,0,11,0,0,3,0,0,3,0,0,0
30363,2006-2011,2.79440429864167,46.5669178384033,17.3808278867103,273.455337690632,90.77721313441,0,0,1.04771800863406,3,5,1,0,14,11,0,1,1,5,0,3,0,0,4,0,0,0,0,0
30363,2012-2017,2.79440429864167,46.5669178384033,17.40174291939,299.924836601307,90.77721313441,0,0,1.04771800863406,1,2,1,0,10,7,0,0,1,5,1,3,0,0,3,0,0,0,0,0
30484,2006-2011,3.60223879505016,46.524821130709,18.3601307189543,261.859477124183,86.3590634928,0,0,1.24117330712118,2,1,2,4,14,29,0,0,1,3,1,12,0,3,10,1,0,0,0,0
30484,2012-2017,3.60223879505016,46.524821130709,18.362962962963,286.642701525054,85.1041513727,0,0,1.3027365329018,1,1,1,5,12,20,0,0,1,3,2,12,0,1,11,0,0,0,0,0
30523,2006-2011,3.13275521978905,46.5110742962308,17.6759259259259,260.898692810458,51.8695273592543,0,0,0.786072502943838,2,1,5,0,1,0,1,0,7,0,15,2,0,1,0,0,1,0,0,0
30523,2012-2017,3.13275521978905,46.5110742962308,17.7089324618737,277.671023965142,51.8695273592543,0,0,0.788182064761503,2,0,11,0,0,0,0,0,4,0,12,0,0,4,0,0,2,0,0,0
30537,2006-2011,3.49758950825373,46.5079399968446,18.220697167756,268.173202614379,54.02962921224,0,0,1.5465404926163,4,7,5,4,11,12,1,0,8,2,6,5,0,2,3,0,0,0,0,0
30537,2012-2017,3.49758950825373,46.5079399968446,18.2393246187364,288.767973856209,54.02962921224,0,0,1.50152838577305,4,3,8,2,8,20,0,0,4,2,7,3,1,2,1,0,0,0,0,0
30567,2006-2011,2.71563521736152,46.495231003139,18.2063180827887,240.746187363834,94.03620261142,0,0,1.34124600665259,1,1,1,0,10,12,0,0,1,8,0,1,0,0,1,0,0,0,0,0
30567,2012-2017,2.71563521736152,46.495231003139,18.2220043572985,261.295206971678,93.91119794862,0,0,1.36044373350606,0,0,0,0,3,17,1,2,0,3,0,0,0,0,1,0,0,0,0,0
30689,2006-2011,2.50708500655096,46.4597456999963,17.85522875817,228.834422657952,88.87458501298,1.87506993927,0,1.16810629470695,5,5,1,0,14,2,0,0,0,3,0,7,0,0,12,0,0,0,0,0
30689,2012-2017,2.50708500655096,46.4597456999963,17.871568627451,244.948801742919,88.87458501298,1.87506993927,0,1.16810629470695,4,5,1,0,11,1,0,0,0,2,0,7,0,0,12,0,0,0,0,0
30769,2006-2011,2.87142884271659,46.4406237314461,18.070697167756,244.968409586057,90.14462400836,0,0,1.00320609190164,3,4,1,0,15,7,0,0,2,3,0,1,0,0,1,0,0,0,0,0
30769,2012-2017,2.87142884271659,46.4406237314461,18.10174291939,263.587145969499,90.14462400836,0,0,1.00702896961116,3,2,1,0,16,4,0,0,1,3,1,1,0,0,0,0,0,0,0,0
30956,2006-2011,2.61087262784639,46.3875675209502,18.4084967320262,217.73311546841,62.46711661828,6.54258653554,0,2.06652683766021,2,0,2,0,22,8,0,3,0,6,1,1,0,0,1,0,0,0,0,0
30956,2012-2017,2.61087262784639,46.3875675209502,18.4338779956427,235.025054466231,60.64459413898,6.54258653554,0,2.07136973143578,1,0,3,0,16,6,0,1,1,5,1,1,0,0,1,0,0,0,0,0
310327,2006-2011,1.4842188967261,43.614335324426,20.3264705882353,170.089324618736,15.88149514978,0,0,1.19265568954589,0,0,1,0,4,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0
310327,2012-2017,1.4842188967261,43.614335324426,20.3354030501089,224.636165577342,13.75641588531,0,0,1.18714983304341,0,0,1,0,2,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0
311574,2006-2011,0.619145495536308,42.7592933844393,15.1305010893246,276.679738562092,0,0,0,1.40212508683079,0,0,12,0,0,0,0,0,6,0,20,0,19,0,0,0,5,0,0,0
311574,2012-2017,0.619145495536308,42.7592933844393,15.1175381263617,339.246187363834,0,0,0,1.40132473639005,0,0,12,0,0,0,0,0,6,0,13,0,8,0,0,0,3,0,0,0
31234,2006-2011,3.28565865803902,46.3119562775551,18.4786492374728,255.040305010893,71.88031688456,0,0,1.4698139759073,9,1,4,0,1,2,0,1,14,2,7,0,0,4,0,1,2,0,0,0
31234,2012-2017,3.28565865803902,46.3119562775551,18.5419389978214,267.57734204793,67.88953759275,0,0,1.4802411606559,9,0,3,0,1,4,0,0,10,0,6,0,0,4,1,0,0,0,0,0
31383,2006-2011,2.7918390108482,46.2610277638195,16.9778867102397,261.28431372549,88.08743566272,0.0205905704425,0,1.11320014188971,8,4,1,0,15,35,1,1,1,7,3,4,0,0,1,0,0,0,0,0
31383,2012-2017,2.7918390108482,46.2610277638195,17.0295206971678,272.39651416122,87.33740768712,0.0205905704425,0,1.12227009556213,3,2,2,0,12,28,0,1,2,8,1,3,0,0,2,0,0,0,0,0
31429,2006-2011,2.66201886855341,46.2434801065335,16.8551198257081,270.478213507625,70.01196949149,0,0,1.52954937326545,6,3,6,0,6,14,0,1,2,3,6,2,0,0,1,0,0,0,0,0
31429,2012-2017,2.66201886855341,46.2434801065335,16.906100217865,278.867102396514,69.04624497049,0,0,1.4785095332881,4,1,9,0,3,12,0,0,2,4,6,2,0,0,1,1,1,0,0,0
31739,2006-2011,3.12673409141725,46.0972355593984,16.6956427015251,281.690631808279,64.93912635619,0,0,1.39624382087834,6,3,5,0,3,9,1,2,1,2,5,13,0,1,4,3,0,0,0,0
31739,2012-2017,3.12673409141725,46.0972355593984,16.7794117647059,295.229847494553,62.83028657239,0,0,1.51610402476441,3,3,6,0,3,17,0,1,2,2,3,6,2,0,2,2,0,0,0,0
320898,2006-2011,0.319816318492705,43.6528296307665,19.5204793028323,200.282135076253,93.03179201242,0,0,1.41872786274044,6,3,5,0,7,5,0,1,2,6,5,6,0,0,3,3,0,0,0,0
320898,2012-2017,0.319816318492705,43.6528296307665,19.5472766884532,239.69825708061,93.0317920125,0,0,1.51634628201304,4,2,5,0,10,3,0,1,2,4,6,4,0,1,5,4,0,0,0,0
320905,2006-2011,0.493074226268394,43.6559204246993,19.2852941176471,206.762527233115,73.7711015056,0,0,1.66952904180448,10,2,5,0,4,3,0,1,3,12,7,3,0,0,4,7,0,0,0,0
320905,2012-2017,0.493074226268394,43.6559204246993,19.3212418300654,248.764705882353,73.7711015055,0,0,1.66995460011565,8,4,3,0,6,1,0,2,2,7,6,4,0,0,5,5,0,0,0,0
321154,2006-2011,0.322988264749872,43.5629800608287,19.5753812636166,202.747276688453,83.83590901013,0,0,1.44021327219626,4,2,7,0,7,5,0,1,3,7,6,1,0,0,1,3,0,0,0,0
321154,2012-2017,0.322988264749872,43.5629800608287,19.59825708061,239.640522875817,83.83590901013,0,0,1.44021327219626,5,2,7,0,7,3,0,0,2,5,5,1,0,0,0,3,0,0,0,0
331204,2006-2011,-0.583007254108821,44.8379310383084,19.6230936819172,176.776688453159,0.0721675854841,7.01937581957,0,0.812379923338737,0,0,1,0,1,57,0,1,0,4,2,0,0,0,0,0,0,0,0,0
331204,2012-2017,-0.583007254108821,44.8379310383084,19.4924836601308,223.16339869281,0.0721675854841,7.01937581957,0,0.901079830257205,0,0,1,0,0,46,0,0,0,2,0,0,0,0,0,1,0,0,0,0
331206,2006-2011,-0.532475465535521,44.8392558735223,19.5218954248366,178.815904139434,2.456626131051,7.78711992532,0,1.45364479116646,1,0,3,0,1,57,0,3,5,21,1,0,0,1,0,0,0,0,0,1
331206,2012-2017,-0.532475465535521,44.8392558735223,19.4030501089325,225.547930283224,2.456626131051,7.78711992532,0,1.39316823221671,1,0,2,0,1,44,0,1,3,11,0,0,0,0,0,0,0,0,0,1
331422,2006-2011,-0.680182278211833,44.7633108734202,19.487908496732,188.590413943355,9.11922607774,0,0,1.83299247977959,2,0,3,0,8,10,0,3,6,5,2,0,0,0,0,1,0,0,0,0
331422,2012-2017,-0.680182278211833,44.7633108734202,19.3537037037037,239.348583877996,8.49500935724,0,0,1.67738914135629,3,0,4,0,5,7,0,2,3,4,2,0,0,0,0,3,0,0,0,0
331435,2006-2011,-0.352135785285771,44.7717984270951,19.2357298474946,211.633986928105,62.89594652252,0,0,1.67777967831373,5,0,2,0,1,31,0,5,0,10,3,0,0,0,0,0,0,0,0,1
331435,2012-2017,-0.352135785285771,44.7717984270951,19.1587145969499,261.684095860566,58.0023606189,0,0,1.69857836629567,2,0,3,0,1,49,0,3,2,16,1,0,0,0,0,0,0,0,0,0
331464,2006-2011,-1.03226331027097,44.7351083454566,19.4373638344227,177.326797385621,1.59686909108,0,0,0.937006752676155,5,0,3,0,9,12,0,0,2,6,1,1,0,0,0,3,0,0,0,0
331464,2012-2017,-1.03226331027097,44.7351083454566,19.2716775599129,224.264705882353,1.8933073981,0,0,0.956909105646332,2,0,2,0,3,20,0,0,1,13,0,0,0,0,0,1,0,0,0,0
331667,2006-2011,-1.15383847798796,44.6593018659756,19.3663398692811,169.655773420479,0,0.682119567754,8.13784466295,1.80263054382769,1,0,2,0,0,24,0,0,1,9,3,0,0,0,0,2,0,0,0,0
331667,2012-2017,-1.15383847798796,44.6593018659756,19.2113289760349,214.737472766885,0,0.682119567754,8.13784466295,1.7333303479502,2,0,2,0,0,20,0,0,2,14,2,0,0,0,0,1,0,0,0,0
331825,2006-2011,-1.12533103248211,44.6061883742094,19.4099128540305,174.639433551198,6.97686885908,0,0,1.90928559461518,6,0,9,0,7,16,0,7,5,8,9,0,0,0,0,1,0,0,0,0
331825,2012-2017,-1.12533103248211,44.6061883742094,19.2593681917212,221.718954248366,6.97686885908,0,0,1.86467774300856,4,0,3,0,9,17,0,7,1,14,5,0,1,0,0,2,0,0,0,0
331864,2006-2011,-0.143837141214061,44.6327060019734,19.684531590414,207.519607843137,84.68734189333,0,0,0.875606854436012,3,0,3,0,3,15,0,1,1,10,6,0,0,0,0,0,0,0,0,2
331864,2012-2017,-0.143837141214061,44.6327060019734,19.6477124183007,250.850762527233,84.68734189329,0,0,0.872782180050174,4,0,4,0,4,4,0,1,2,18,4,0,0,0,0,0,0,0,0,0
332049,2006-2011,-0.995283261439131,44.538195007419,19.6067538126362,182.904139433551,0.938065489422,0,0,0.634119251370214,9,0,6,0,5,1,0,1,1,2,2,2,0,0,0,1,0,0,0,0
332049,2012-2017,-0.995283261439131,44.538195007419,19.4541394335512,231.968409586057,0.938065489422,0,0,0.381508492457014,4,0,3,0,5,1,0,1,1,2,4,4,0,0,0,1,0,0,0,0
332399,2006-2011,-0.233834351289907,44.3966945350744,19.5312636165578,221.716775599129,39.88130074419,0,0,1.50626563284322,18,0,14,0,5,14,0,2,3,7,10,0,0,0,0,1,0,0,0,0
332399,2012-2017,-0.233834351289907,44.3966945350744,19.5359477124183,255.248366013072,37.68113211639,0,0,1.6919549899909,12,0,7,0,8,14,0,1,2,12,9,0,0,0,0,2,0,0,0,0
340049,2006-2011,3.71740431103486,43.8785989706205,20.85174291939,174.251633986928,25.54846444623,0,0,1.74423976936383,6,0,1,0,13,13,0,4,0,5,0,2,0,0,2,3,0,0,0,0
340049,2012-2017,3.71740431103486,43.8785989706205,20.8677559912854,253.377995642702,24.48193766526,0,0,1.68961403094876,5,0,1,0,16,8,0,5,0,7,0,1,0,0,1,3,0,0,0,0
340086,2006-2011,3.39363309372782,43.8462676626757,16.5978213507625,246.360566448802,26.67264362987,0,0,1.37930719134842,6,0,0,0,17,21,0,4,0,1,0,5,0,0,5,0,0,0,0,0
340086,2012-2017,3.39363309372782,43.8462676626757,16.6264705882353,358.127450980392,26.67264362987,0,0,1.41579259592511,7,0,0,0,15,27,0,1,0,2,0,5,0,0,3,0,0,0,0,0
340370,2006-2011,3.63914034957509,43.7177374980091,19.7823529411765,161.006535947712,2.455228578927,0,0,1.0889503748521,2,0,0,0,13,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0
340370,2012-2017,3.63914034957509,43.7177374980091,19.8083877995643,236.31917211329,3.084661306482,0,0,0.983485321034975,4,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0
340376,2006-2011,3.78783184105032,43.7158488565864,20.2883442265795,159.746187363834,21.27881106511,0,0,1.7773652931409,3,0,1,0,24,6,0,3,0,1,0,0,0,0,1,1,0,0,3,0
340376,2012-2017,3.78783184105032,43.7158488565864,20.3376906318083,230.758169934641,20.35254470328,0,0,1.70694834150384,2,0,2,0,29,4,0,6,0,0,0,0,0,0,1,3,0,0,2,0
340636,2006-2011,3.71132081262598,43.6269489210334,20.3774509803922,140.496732026144,46.18321310572,0,0,1.88175603891051,4,0,0,0,20,5,0,2,0,2,1,0,0,0,8,0,0,0,5,0
340636,2012-2017,3.71132081262598,43.6269489210334,20.4071895424837,199.079520697168,45.06227217012,0,0,1.87628606257136,4,0,0,0,21,3,0,2,0,2,0,0,0,0,8,0,0,0,7,0
340642,2006-2011,3.85977330041529,43.6249615374538,21.0675381263617,123.703703703704,1.394628019,0,0,0.894234158823434,0,0,1,0,3,11,0,3,0,34,0,0,0,0,0,0,0,0,2,0
340642,2012-2017,3.85977330041529,43.6249615374538,21.0960784313726,179.777777777778,1.394628019,0,0,0.885746102212916,1,0,2,0,1,11,0,2,0,39,0,0,0,0,0,0,0,0,1,0
340680,2006-2011,3.26561643132947,43.6137140947442,19.0238562091503,174.895424836601,26.88808860109,0,0,1.6319014125776,3,0,4,0,17,5,1,3,3,2,1,7,0,1,10,0,1,0,4,0
340680,2012-2017,3.26561643132947,43.6137140947442,18.9966230936819,243.059912854031,26.88808860109,0,0,1.6319014125776,4,0,4,0,18,7,0,2,0,2,1,9,0,3,9,2,0,0,4,0
340691,2006-2011,3.53773593840694,43.6110361945972,20.8962962962963,124.734204793028,84.55294407607,0,0,0.887115578489376,5,0,0,0,8,20,0,4,0,1,0,0,0,0,2,0,0,0,1,0
340691,2012-2017,3.53773593840694,43.6110361945972,20.85174291939,173.717864923747,84.30293475077,0,0,0.892248127598001,1,0,0,0,4,34,1,8,0,1,0,0,0,0,1,0,0,0,1,0
340936,2006-2011,3.73386502565724,43.5367687034047,20.5144880174292,118.162309368192,91.1277932062,0,0,0.879923826286178,0,0,0,0,27,23,0,12,0,3,0,3,0,0,0,0,0,0,7,0
340936,2012-2017,3.73386502565724,43.5367687034047,20.5416122004357,164.385620915033,86.2520229672,0,0,0.991217350112426,2,0,0,0,23,26,0,29,0,4,0,0,0,0,3,0,0,0,6,0
341008,2006-2011,2.96754308667005,43.5080070287796,19.9377995642702,155,44.7633865026,0,0,1.49737856417456,3,0,0,0,10,0,0,8,0,1,0,0,0,0,3,0,0,0,2,0
341008,2012-2017,2.96754308667005,43.5080070287796,19.8135076252723,220.169934640523,43.3062244011,0,0,1.61132410609805,5,0,1,0,21,1,0,6,0,5,1,0,0,0,0,2,0,0,3,0
341222,2006-2011,3.50930963804698,43.4315818285504,20.4813725490196,107.77559912854,84.4807580001,0,0,1.30211092832771,4,0,0,0,17,1,0,5,0,0,0,0,0,0,1,1,0,0,7,0
341222,2012-2017,3.50930963804698,43.4315818285504,20.4746187363835,135.753812636166,84.48075800023,0,0,1.25388514679966,4,0,0,0,14,1,0,7,0,0,0,0,0,0,1,2,0,0,10,0
341447,2006-2011,3.50747367614566,43.3417285339655,20.5020697167756,97.9716775599128,79.49989736603,5.05743301811,3.07928823107,0.975020711241364,1,0,1,0,14,11,0,13,0,5,0,0,0,0,4,0,0,0,1,2
341447,2012-2017,3.50747367614566,43.3417285339655,20.4996732026144,120.332244008715,79.37489270338,5.05743301811,3.07928823107,0.952811196307283,1,0,0,0,7,17,0,17,0,10,0,0,0,0,0,0,0,0,4,1
350015,2006-2011,-1.91040270432165,48.6502835178954,15.6590413943355,182.694989106754,92.687227222922,0,0,1.0517220614235,1,0,3,0,0,6,0,1,0,3,2,5,0,0,0,0,0,0,0,0
350015,2012-2017,-1.91040270432165,48.6502835178954,15.6996732026144,226.71568627451,91.268443802922,0,0,1.07912878236098,1,0,4,0,0,8,0,2,0,3,2,4,0,0,0,0,0,2,0,0
350081,2006-2011,-1.84899304501194,48.5624494278019,16.2437908496732,175.927015250545,94.4201709858,0,0,1.20145375703147,8,2,2,0,0,5,0,0,2,2,4,2,0,0,0,0,0,0,0,1
350081,2012-2017,-1.84899304501194,48.5624494278019,16.2174291938998,215.5174291939,94.4201709858,0,0,1.20145375703147,9,2,3,0,0,8,0,0,1,5,2,1,0,0,0,0,0,0,0,1
350344,2006-2011,-1.13346157009285,48.4056236237223,15.7201525054466,216.625272331155,60.0683627438,0,0,1.55427064304973,4,1,7,0,0,19,0,0,3,4,5,0,0,0,0,0,1,0,0,0
